index,title,type,release_year,genres,production_countries,imdb_score,imdb_votes
3335,The Night Clerk,MOVIE,2020,"['thriller', 'crime', 'drama', 'romance']",['US'],5.5,14600
3336,Ma Rainey's Black Bottom,MOVIE,2020,"['music', 'drama']",['US'],6.9,50275
3337,Ratched,SHOW,2020,"['crime', 'drama', 'thriller']",['US'],7.2,52731
3340,"Yes, God, Yes",MOVIE,2020,"['comedy', 'drama']","['GB', 'US']",6.1,14496
3341,The Prom,MOVIE,2020,"['comedy', 'drama', 'music']",['US'],5.9,26197
3342,Dark Desire,SHOW,2020,"['drama', 'thriller']",['MX'],6.5,7135
3343,Unsolved Mysteries,SHOW,2020,"['documentation', 'drama', 'thriller', 'crime']",['US'],7.3,9391
3344,We Summon the Darkness,MOVIE,2020,"['horror', 'thriller', 'music', 'comedy']",['US'],5.2,10056
3347,Tread,MOVIE,2020,"['crime', 'documentation']",['US'],7.1,2861
3348,Radium Girls,MOVIE,2020,"['drama', 'history']",['US'],6.2,1659
3351,The Wrong Missy,MOVIE,2020,"['comedy', 'romance']",['US'],5.7,38647
3352,David Attenborough: A Life on Our Planet,MOVIE,2020,['documentation'],['GB'],9,31180
3353,Skylines,MOVIE,2020,"['scifi', 'action']","['FR', 'LT', 'GB']",4.7,7971
3355,It's Okay to Not Be Okay,SHOW,2020,"['drama', 'comedy', 'romance']",['KR'],8.6,21104
3357,Over the Moon,MOVIE,2020,"['family', 'fantasy', 'scifi', 'romance', 'animation', 'comedy']","['CN', 'US']",6.3,21562
3359,Messiah,SHOW,2020,"['drama', 'thriller']",['US'],7.6,42018
3361,Dorohedoro,SHOW,2020,"['scifi', 'horror', 'animation', 'action', 'comedy', 'fantasy']",['JP'],8.1,7813
3364,All the Bright Places,MOVIE,2020,"['drama', 'romance']",['US'],6.5,28355
3367,Cheer,SHOW,2020,"['documentation', 'sport', 'reality']",['US'],8.1,6145
3368,The Occupant,MOVIE,2020,"['thriller', 'european', 'drama']",['ES'],6.4,16939
3372,Pokémon the Movie: Secrets of the Jungle,MOVIE,2020,"['action', 'family', 'fantasy', 'animation']",['JP'],6.4,1817
3376,Crip Camp: A Disability Revolution,MOVIE,2020,"['documentation', 'history']",['US'],7.7,7264
3378,Stateless,SHOW,2020,['drama'],['AU'],7.5,9218
3380,Caliphate,SHOW,2020,"['war', 'crime', 'drama', 'thriller']",['SE'],8.2,17735
3381,Down to Earth with Zac Efron,SHOW,2020,"['documentation', 'history', 'reality']",['US'],8,6446
3385,Jeffrey Epstein: Filthy Rich,SHOW,2020,"['crime', 'documentation']",['US'],7.1,23216
3388,Summertime,SHOW,2020,"['drama', 'romance']",['IT'],6,2573
3391,Almost Happy,SHOW,2020,['comedy'],['AR'],6.8,870
3395,Dash & Lily,SHOW,2020,"['comedy', 'drama', 'romance']",['US'],7.5,16978
3402,Spenser Confidential,MOVIE,2020,"['thriller', 'comedy', 'crime', 'action', 'drama']",['US'],6.2,85270
3404,October Faction,SHOW,2020,"['drama', 'fantasy', 'horror', 'scifi']",['US'],6.1,10854
3405,Deaf U,SHOW,2020,"['reality', 'drama']",['US'],6.4,462
3408,Medical Police,SHOW,2020,['comedy'],['US'],5.9,4136
3411,Selena: The Series,SHOW,2020,"['drama', 'music']",['US'],6.9,4435
3412,White Lines,SHOW,2020,"['thriller', 'crime', 'drama']",['GB'],6.6,16506
3416,After We Collided,MOVIE,2020,"['romance', 'drama']",['US'],5,29571
3418,Start-Up,SHOW,2020,"['drama', 'comedy', 'romance']",['KR'],8.1,9021
3419,The Last Blockbuster,MOVIE,2020,['documentation'],['US'],6.7,5350
3423,Dick Johnson Is Dead,MOVIE,2020,"['documentation', 'drama']",['US'],7.4,6390
3424,American Murder: The Family Next Door,MOVIE,2020,"['crime', 'documentation']",['US'],7.2,26355
3426,Middleditch & Schwartz,SHOW,2020,['comedy'],['US'],8.6,5147
3432,The Ripper,SHOW,2020,"['crime', 'documentation']",['GB'],7.1,9228
3434,Teenage Bounty Hunters,SHOW,2020,"['action', 'drama', 'crime', 'comedy']",['US'],7.6,10821
3436,GREAT PRETENDER,SHOW,2020,"['action', 'comedy', 'crime', 'drama', 'animation']",['JP'],7.9,4635
3437,Fatima,MOVIE,2020,"['drama', 'war']","['PT', 'US']",6.6,3032
3440,The Sleepover,MOVIE,2020,"['action', 'family', 'comedy']",['US'],5.6,10198
3441,High Score,SHOW,2020,"['documentation', 'history']",['US'],7.4,7733
3442,The Last Thing He Wanted,MOVIE,2020,"['drama', 'thriller', 'crime']","['GB', 'US']",4.3,14716
3443,Kipo and the Age of Wonderbeasts,SHOW,2020,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],8.3,5293
3445,Lost Bullet,MOVIE,2020,"['thriller', 'crime', 'action']","['BE', 'FR']",6.3,9264
3447,The Vanished,MOVIE,2020,"['thriller', 'crime', 'action']",['US'],5.7,10011
3448,Unabomber: In His Own Words,SHOW,2020,"['crime', 'documentation']",['US'],7.2,3338
3450,Ares,SHOW,2020,"['thriller', 'drama', 'horror']",['NL'],5.7,4298
3451,The Reason I Jump,MOVIE,2020,"['documentation', 'drama']","['US', 'GB']",7.5,802
3457,Valeria,SHOW,2020,"['drama', 'comedy', 'romance']",['ES'],6.5,5510
3459,Concrete Cowboy,MOVIE,2020,"['western', 'drama']","['US', 'GB']",6.3,8517
3461,Aunty Donna's Big Ol House of Fun,SHOW,2020,['comedy'],['AU'],8,6140
3468,La Révolution,SHOW,2020,"['drama', 'fantasy', 'thriller', 'action']",['FR'],6.6,5512
3470,Nobody Sleeps in the Woods Tonight,MOVIE,2020,"['thriller', 'drama', 'fantasy', 'horror', 'romance', 'european']",['PL'],4.9,11304
3471,Challenger: The Final Flight,SHOW,2020,"['documentation', 'history']",['US'],7.8,6778
3472,Calm with Horses,MOVIE,2020,"['drama', 'crime']","['IE', 'GB']",6.8,5396
3473,A Whisker Away,MOVIE,2020,"['fantasy', 'drama', 'family', 'romance', 'animation']",['JP'],6.7,9353
3474,Lost Girls,MOVIE,2020,"['thriller', 'crime', 'drama']",['US'],6.1,21040
3475,We Can Be Heroes,MOVIE,2020,"['fantasy', 'comedy', 'family', 'action', 'drama']",['US'],4.7,14401
3476,Grand Army,SHOW,2020,['drama'],['US'],7.5,6279
3478,Violet Evergarden: The Movie,MOVIE,2020,"['fantasy', 'romance', 'animation', 'drama']",['JP'],8.3,5631
3480,Killer Inside: The Mind of Aaron Hernandez,SHOW,2020,"['crime', 'documentation', 'sport']",['US'],7.4,16649
3484,What Lies Below,MOVIE,2020,"['horror', 'thriller', 'scifi']",['US'],4.3,8125
3485,Vampires vs. the Bronx,MOVIE,2020,"['comedy', 'horror']",['US'],5.7,9627
3486,Song Exploder,SHOW,2020,"['documentation', 'music']",['US'],7.4,758
3491,The Stronghold,MOVIE,2020,"['action', 'crime', 'thriller', 'european']",['FR'],6.9,9422
3492,Rise of Empires: Ottoman,SHOW,2020,"['documentation', 'drama', 'history', 'war', 'action']",['TR'],7.9,22045
3494,The Swarm,MOVIE,2020,"['horror', 'drama', 'fantasy', 'european']",['FR'],5.3,6710
3495,The Life Ahead,MOVIE,2020,"['drama', 'european']","['US', 'IT']",6.8,14021
3496,Darwin's Game,SHOW,2020,"['scifi', 'action', 'drama', 'animation']",['JP'],7.3,2284
3499,Captain Underpants: Epic Choice-o-rama,MOVIE,2020,"['fantasy', 'comedy', 'family', 'scifi', 'animation', 'action']",['US'],6.4,80
3500,Biohackers,SHOW,2020,"['scifi', 'thriller', 'drama']",['DE'],6.8,9346
3502,Sightless,MOVIE,2020,"['drama', 'thriller', 'horror']",['US'],5.5,8113
3504,Project Power,MOVIE,2020,"['action', 'crime', 'scifi', 'thriller']",['US'],6,83973
3505,Fear City: New York vs The Mafia,SHOW,2020,"['crime', 'documentation']",['US'],7.1,7215
3506,Gentefied,SHOW,2020,"['comedy', 'drama']",['US'],7.3,2641
3508,The Baker and the Beauty,SHOW,2020,"['romance', 'comedy', 'drama']",['US'],7.5,4160
3511,Control Z,SHOW,2020,"['drama', 'thriller']",['MX'],6.9,8235
3513,Death of Me,MOVIE,2020,"['horror', 'thriller']","['TH', 'US']",4.4,6041
3515,A Fall from Grace,MOVIE,2020,"['fantasy', 'thriller', 'drama']",['US'],5.8,15029
3519,"Sex, Explained",SHOW,2020,['documentation'],['US'],6.9,3177
3520,Hubie Halloween,MOVIE,2020,"['thriller', 'horror', 'fantasy', 'comedy']",['US'],5.2,47588
3521,Rainbow High,SHOW,2020,"['comedy', 'family', 'animation']",['US'],6.4,116
3523,Ju-On: Origins,SHOW,2020,"['thriller', 'drama', 'horror']",['JP'],6.1,4467
3524,Ala Vaikunthapurramuloo,MOVIE,2020,"['drama', 'action', 'comedy']",['IN'],7.5,14839
3526,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,MOVIE,2020,"['comedy', 'romance', 'scifi']",['US'],7,5211
3527,Cadaver,MOVIE,2020,"['thriller', 'horror', 'drama']","['NO', 'FI']",5.1,9608
3528,The Paramedic,MOVIE,2020,"['thriller', 'action', 'crime', 'drama']",['ES'],5.7,12092
3531,Itaewon Class,SHOW,2020,"['drama', 'romance']",['KR'],8.2,12030
3535,Floor is Lava,SHOW,2020,['reality'],['US'],5.3,2135
3537,Miss Americana,MOVIE,2020,"['documentation', 'music']",['US'],7.4,19151
3540,The Babysitter: Killer Queen,MOVIE,2020,"['horror', 'comedy']",['US'],5.8,37462
3541,To All the Boys: P.S. I Still Love You,MOVIE,2020,"['romance', 'comedy', 'drama']",['US'],6,37072
3542,The Forty-Year-Old Version,MOVIE,2020,"['comedy', 'drama']",['US'],7.2,4940
3543,Detention,SHOW,2020,"['drama', 'horror', 'thriller']",['TW'],6.3,496
3545,The Willoughbys,MOVIE,2020,"['comedy', 'animation', 'drama', 'family', 'fantasy']",['CA'],6.3,17878
3547,Me Against You: Mr. S's Vendetta,MOVIE,2020,"['comedy', 'family', 'european']",['IT'],1.7,362
3551,The Trials of Gabriel Fernandez,SHOW,2020,"['crime', 'documentation']",['US'],8.1,10982
3553,Gameboys,SHOW,2020,"['drama', 'comedy', 'romance']",['PH'],8.5,1066
3555,Black Space,SHOW,2020,"['crime', 'drama', 'thriller']",['IL'],6.7,1758
3556,Spinning Out,SHOW,2020,"['drama', 'sport']",['US'],7.6,13692
3561,Altered Carbon: Resleeved,MOVIE,2020,"['animation', 'drama', 'scifi', 'thriller', 'action', 'crime']",['JP'],6.5,6030
3562,Taylor Tomlinson: Quarter-Life Crisis,MOVIE,2020,['comedy'],['US'],7.4,3595
3563,2 Hearts,MOVIE,2020,"['romance', 'drama']",['US'],6.2,3365
3564,Coded Bias,MOVIE,2020,['documentation'],"['GB', 'US', 'CN']",6.7,2217
3565,Indian Matchmaking,SHOW,2020,"['reality', 'documentation', 'romance']","['IN', 'US']",6.2,3049
3566,Audrey,MOVIE,2020,"['documentation', 'history']","['CH', 'US']",7.1,1867
3572,Julie and the Phantoms,SHOW,2020,"['scifi', 'music', 'comedy', 'drama', 'family', 'fantasy', 'documentation']",['US'],8.4,9461
3573,Ghosts of War,MOVIE,2020,"['horror', 'thriller', 'fantasy', 'war']",['GB'],5.5,9701
3575,Someone Has to Die,SHOW,2020,"['crime', 'drama', 'thriller']","['MX', 'ES']",6.3,4718
3576,Night in Paradise,MOVIE,2020,"['thriller', 'action', 'crime', 'drama']",['KR'],6.7,6484
3579,Bigfoot Family,MOVIE,2020,"['animation', 'action', 'family']","['BE', 'FR']",5.8,2609
3580,The Uncanny Counter,SHOW,2020,"['drama', 'action', 'fantasy', 'horror']",['KR'],8,5552
3581,Barbie: Princess Adventure,MOVIE,2020,"['music', 'animation', 'family']",['US'],5.4,442
3584,Self Made: Inspired by the Life of Madam C.J. Walker,SHOW,2020,"['drama', 'history']",['US'],7.3,11586
3588,Friendsgiving,MOVIE,2020,"['comedy', 'drama']",['US'],4.4,2782
3591,The Baby-Sitters Club,SHOW,2020,"['family', 'comedy', 'drama']",['US'],7.3,3786
3592,Youth v Gov,MOVIE,2020,['documentation'],[],6.9,18
3593,The Letter for the King,SHOW,2020,"['fantasy', 'action', 'family', 'scifi']",['GB'],5.9,7376
3595,Making The Witcher,MOVIE,2020,['documentation'],['GB'],6.8,442
3597,I Am Woman,MOVIE,2020,"['drama', 'romance', 'history', 'music']",['AU'],6.6,2205
3598,Tiny Pretty Things,SHOW,2020,"['thriller', 'drama']",['US'],5.9,9115
3602,Stand by Me Doraemon 2,MOVIE,2020,"['animation', 'comedy', 'drama', 'family', 'fantasy', 'scifi']",['JP'],7.7,3594
3603,SanPa: Sins of the Savior,SHOW,2020,"['documentation', 'history', 'crime']",['IT'],7.8,1488
3605,Cuties,MOVIE,2020,"['drama', 'european']",['FR'],3.3,30030
3606,BNA,SHOW,2020,"['scifi', 'animation', 'action', 'fantasy']",['JP'],7.2,2478
3609,The Liberator,SHOW,2020,"['animation', 'action', 'drama', 'war']",['US'],7.6,5942
3610,Trial by Media,SHOW,2020,"['crime', 'documentation']",['US'],7.1,3096
3611,Connected,SHOW,2020,"['documentation', 'comedy']",['US'],7.5,1704
3615,The Stand In,MOVIE,2020,"['comedy', 'drama']",['US'],4.7,3380
3616,The Boys in the Band,MOVIE,2020,['drama'],['US'],6.8,14938
3617,The Eddy,SHOW,2020,"['drama', 'music', 'thriller']","['FR', 'US']",7.1,2908
3618,Love & Anarchy,SHOW,2020,"['comedy', 'drama', 'romance']",['SE'],7.4,7896
3621,The Decline,MOVIE,2020,"['thriller', 'action']",['CA'],6,8675
3623,The Mess You Leave Behind,SHOW,2020,"['thriller', 'crime', 'drama']",['ES'],6.8,8848
3625,Disclosure,MOVIE,2020,['documentation'],['US'],8.2,5301
3626,How I Became a Super Hero,MOVIE,2020,"['drama', 'fantasy', 'thriller', 'action', 'comedy', 'scifi']",['FR'],5.8,5047
3628,Death to 2020,MOVIE,2020,['comedy'],"['GB', 'US']",6.8,38301
3629,Pete Davidson: Alive from New York,MOVIE,2020,['comedy'],['US'],6.1,4072
3632,Vampires,SHOW,2020,"['scifi', 'drama', 'fantasy', 'horror']",['FR'],5.6,1234
3634,Becoming,MOVIE,2020,['documentation'],['US'],6.8,6305
3639,Athlete A,MOVIE,2020,"['documentation', 'crime', 'sport']",['US'],7.6,10544
3643,Japan Sinks: 2020,SHOW,2020,"['action', 'scifi', 'animation', 'drama']",['JP'],6.4,2922
3645,9to5: The Story of A Movement,MOVIE,2020,"['documentation', 'history']",['US'],7.4,228
3647,Lenox Hill,SHOW,2020,['documentation'],['US'],8.7,2276
3650,The Lost Husband,MOVIE,2020,"['romance', 'drama']",['US'],6.1,4578
3651,The Possessed,SHOW,2020,"['thriller', 'horror']",['KR'],5.7,882
3652,Made You Look: A True Story About Fake Art,MOVIE,2020,"['documentation', 'crime']",['CA'],7,4111
3654,Holidate,MOVIE,2020,"['romance', 'comedy']",['US'],6.1,61924
3671,Jingle Jangle: A Christmas Journey,MOVIE,2020,"['music', 'family', 'fantasy']",['US'],6.5,18274
3673,Love 101,SHOW,2020,"['comedy', 'drama', 'romance']",['TR'],7.5,13797
3674,The Big Flower Fight,SHOW,2020,['reality'],"['GB', 'US']",7.4,1178
3676,Lovestruck in the City,SHOW,2020,"['drama', 'romance']",['KR'],7.7,2129
3677,Hospital Playlist,SHOW,2020,"['comedy', 'drama']",['KR'],8.8,4836
3682,How to Fix a Drug Scandal,SHOW,2020,"['crime', 'documentation']",['US'],7,3232
3684,Dream Home Makeover,SHOW,2020,['reality'],['US'],5.5,1078
3685,Dance of the Forty One,MOVIE,2020,"['drama', 'history']","['BR', 'MX']",6.8,4236
3686,The Kissing Booth 2,MOVIE,2020,"['comedy', 'romance']",['GB'],5.7,30310
3688,The Barrier,SHOW,2020,"['scifi', 'fantasy', 'thriller', 'action', 'drama', 'war']",['ES'],6.8,3447
3690,Definition Please,MOVIE,2020,"['drama', 'comedy']",[],5.5,157
3691,Unknown Origins,MOVIE,2020,"['thriller', 'comedy', 'action', 'crime', 'drama']","['AR', 'ES']",6.1,6732
3693,Ashley Garcia: Genius in Love,SHOW,2020,['comedy'],['US'],6.8,1183
3694,Coven,MOVIE,2020,"['drama', 'history', 'thriller', 'horror', 'action']","['AR', 'ES', 'FR']",6.4,4598
3699,Dangerous Lies,MOVIE,2020,"['thriller', 'horror', 'drama', 'comedy', 'crime']",['US'],5.3,16731
3704,A Secret Love,MOVIE,2020,"['documentation', 'drama']",['US'],7.8,4334
3707,The Playbook,SHOW,2020,"['documentation', 'sport']",['US'],7.4,1360
3709,Cut Throat City,MOVIE,2020,"['crime', 'thriller', 'action', 'drama']",['US'],4.8,2521
3711,Tigertail,MOVIE,2020,['drama'],['US'],6.6,3540
3714,We Are the Champions,SHOW,2020,['documentation'],['US'],7.1,1379
3716,Jim Jefferies: Intolerant,MOVIE,2020,['comedy'],['US'],7.2,2764
3718,Your Name Engraved Herein,MOVIE,2020,"['drama', 'romance']",['TW'],7.3,5628
3719,Alien Worlds,SHOW,2020,"['documentation', 'animation', 'scifi']",['GB'],6.5,3509
3723,The Circle France,SHOW,2020,['reality'],['FR'],7.4,692
3724,Desperados,MOVIE,2020,"['comedy', 'romance']",['US'],5.2,10030
3725,AJ and the Queen,SHOW,2020,"['comedy', 'drama']",['US'],7.4,7961
3730,The American Barbecue Showdown,SHOW,2020,['reality'],['US'],7.1,1151
3731,Freaks – You're One of Us,MOVIE,2020,"['thriller', 'fantasy', 'scifi', 'action', 'drama']",['DE'],5.4,5809
3732,History 101,SHOW,2020,"['documentation', 'history']",['GB'],6.8,4031
3735,The Edge of All We Know,MOVIE,2020,['documentation'],['US'],6.6,2288
3736,Have a Good Trip: Adventures in Psychedelics,MOVIE,2020,"['documentation', 'comedy']",['US'],6.8,7578
3740,Silver Skates,MOVIE,2020,"['romance', 'family', 'history', 'drama']",['RU'],7.1,5774
3741,Chef's Table: BBQ,SHOW,2020,['documentation'],['US'],7.8,981
3742,Time to Hunt,MOVIE,2020,"['drama', 'scifi', 'thriller', 'action', 'crime']",['KR'],6.3,5392
3749,Schulz Saves America,SHOW,2020,['comedy'],['US'],7.3,1069
3753,Sergio,MOVIE,2020,"['drama', 'history', 'romance', 'documentation']","['US', 'AL', 'JO', 'TH']",6.2,9619
3755,Heaven Official's Blessing,SHOW,2020,"['action', 'scifi', 'animation']","['CN', 'US']",8.3,1349
3758,Do Do Sol Sol La La Sol,SHOW,2020,"['comedy', 'drama', 'music', 'romance']",['KR'],7.4,1465
3761,Love Wedding Repeat,MOVIE,2020,"['romance', 'comedy']","['IT', 'GB']",5.5,20033
3762,Gather,MOVIE,2020,['documentation'],['US'],7.8,196
3767,Taj Mahal 1989,SHOW,2020,"['drama', 'comedy', 'romance']",['IO'],7.4,1522
3772,Dear Mother,MOVIE,2020,"['comedy', 'drama']","['BE', 'FR']",5.8,1195
3773,Rising High,MOVIE,2020,"['comedy', 'drama']",['DE'],5.9,4905
3776,My Perfect Landing,SHOW,2020,['family'],['CA'],6.6,161
3777,Uncorked,MOVIE,2020,"['drama', 'comedy']",['US'],6.4,5414
3781,"Love, Guaranteed",MOVIE,2020,"['comedy', 'romance']",['US'],5.6,17092
3786,Oktoberfest: Beer & Blood,SHOW,2020,"['drama', 'history', 'thriller']",['DE'],6.8,2119
3787,Dragons: Rescue Riders: Secrets of the Songwing,MOVIE,2020,"['animation', 'action', 'comedy', 'family', 'fantasy']",['US'],5.1,175
3788,All My Friends Are Dead,MOVIE,2020,"['thriller', 'drama', 'comedy', 'crime']",['PL'],5.8,6126
3792,LEGO Marvel Avengers: Climate Conundrum,SHOW,2020,"['action', 'animation']",['US'],6.6,65
3793,Bert Kreischer: Hey Big Boy,MOVIE,2020,['comedy'],['US'],7,1913
3797,Legacy of Lies,MOVIE,2020,"['thriller', 'action']","['UA', 'GB', 'US', 'NL', 'PL']",5,3307
3799,Mystic Pop-up Bar,SHOW,2020,"['scifi', 'comedy', 'fantasy']",['KR'],8,1977
3800,Big Timber,SHOW,2020,['reality'],['CA'],6.5,577
3802,Carmel: Who Killed Maria Marta?,SHOW,2020,"['crime', 'documentation']",['AR'],7,2375
3804,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",MOVIE,2020,['documentation'],['CA'],8.6,1357
3809,Go!,MOVIE,2020,"['family', 'sport']",['AU'],5.9,2723
3810,100 Humans: Life's Questions. Answered.,SHOW,2020,"['documentation', 'reality']",['US'],5.7,3958
3812,"Hi Bye, Mama!",SHOW,2020,"['scifi', 'comedy', 'drama', 'fantasy']",['KR'],8,1561
3814,(Un)Well,SHOW,2020,"['reality', 'documentation']",['US'],6.4,1041
3817,Lady Driver,MOVIE,2020,"['drama', 'sport']",['US'],5.8,1463
3818,The Last Word,SHOW,2020,"['comedy', 'drama']",['DE'],7,948
3819,Captain Underpants: Mega Blissmas,MOVIE,2020,"['comedy', 'animation', 'family']",['US'],5.3,155
3821,The Innocence Files,SHOW,2020,"['documentation', 'crime', 'drama']",['US'],8,2622
3824,Hard Kill,MOVIE,2020,"['thriller', 'action']",['US'],3.4,19728
3825,Next in Fashion,SHOW,2020,['reality'],['US'],7.3,3572
3829,The School Nurse Files,SHOW,2020,"['scifi', 'comedy', 'drama', 'fantasy']",['KR'],6.4,1147
3830,Work It,MOVIE,2020,"['music', 'comedy']",['US'],6.1,12828
3831,Ultras,MOVIE,2020,['drama'],['IT'],6.2,4831
3833,Jungle Beat: The Movie,MOVIE,2020,"['scifi', 'fantasy', 'animation', 'comedy', 'family']",['MU'],5.5,983
3836,The Binding,MOVIE,2020,"['drama', 'thriller', 'horror']",['IT'],4.8,4145
3838,Residue,MOVIE,2020,['drama'],['US'],6.5,570
3839,La Línea: Shadow of Narco,SHOW,2020,"['crime', 'documentation']",['ES'],6.4,386
3840,The Witcher: A Look Inside the Episodes,SHOW,2020,['documentation'],['GB'],7.1,151
3841,Feel the Beat,MOVIE,2020,"['drama', 'comedy', 'family']","['CA', 'US']",6.3,10749
3842,Debt Collectors,MOVIE,2020,"['comedy', 'action']",['US'],5.7,4230
3844,All Together Now,MOVIE,2020,['drama'],['US'],6.5,4182
3845,Coffee & Kareem,MOVIE,2020,"['action', 'comedy', 'crime']",['US'],5.1,13469
3847,Fortune Feimster: Sweet & Salty,MOVIE,2020,"['comedy', 'drama']",[],6.9,949
3849,Tom Segura: Ball Hog,MOVIE,2020,['comedy'],['US'],7.3,2848
3850,Record of Youth,SHOW,2020,"['drama', 'romance']",['KR'],7.3,2278
3851,Dark Forces,MOVIE,2020,"['thriller', 'horror', 'action']",[],2.7,586
3853,Offering to the Storm,MOVIE,2020,"['crime', 'thriller', 'european']","['DE', 'ES']",6.2,6215
3855,The Minions of Midas,SHOW,2020,"['crime', 'drama', 'thriller']",['ES'],6.6,4065
3859,18 Presents,MOVIE,2020,"['fantasy', 'drama', 'european']",['IT'],6.9,3739
3860,Rose Island,MOVIE,2020,"['drama', 'comedy']",['IT'],7,20019
3864,Sky High,MOVIE,2020,"['crime', 'thriller', 'drama', 'action', 'european']",['ES'],5.6,3465
3869,Wheels of Fortune,MOVIE,2020,['comedy'],['US'],5.3,777
3872,Jo Koy: In His Elements,MOVIE,2020,['comedy'],['US'],5.4,469
3877,My Holo Love,SHOW,2020,"['scifi', 'drama', 'romance']",['KR'],7.6,2401
3880,Omniscient,SHOW,2020,"['scifi', 'drama', 'thriller']",['BR'],6.5,2089
3882,The F**k-It List,MOVIE,2020,['comedy'],['US'],5.1,5866
3884,Jerry Seinfeld: 23 Hours to Kill,MOVIE,2020,['comedy'],['US'],6.7,5061
3886,Immigration Nation,SHOW,2020,['documentation'],['US'],7.4,1096
3887,The Cabin with Bert Kreischer,SHOW,2020,"['reality', 'comedy']",[],6.6,1637
3893,Pandemic: How to Prevent an Outbreak,SHOW,2020,['documentation'],['US'],6.3,2759
3895,Villain,MOVIE,2020,"['drama', 'thriller', 'action', 'crime']",['GB'],5.9,3243
3899,Luna Nera,SHOW,2020,"['drama', 'fantasy', 'thriller', 'scifi']",['IT'],6,2883
3900,Reality Z,SHOW,2020,"['comedy', 'horror', 'scifi']",['BR'],5.6,2437
3901,The Least Expected Day: Inside the Movistar Team 2019,SHOW,2020,"['documentation', 'sport']",['ES'],7.4,756
3904,The Surgeon's Cut,SHOW,2020,['documentation'],[],8.5,1010
3905,Larry the Cable Guy: Remain Seated,MOVIE,2020,['comedy'],['US'],6.6,258
3909,BREAK IT ALL: The History of Rock in Latin America,SHOW,2020,"['documentation', 'music']",['AR'],7.6,1215
3910,World Famous Lover,MOVIE,2020,"['romance', 'drama']",['IN'],5,3130
3911,Bulbbul,MOVIE,2020,"['fantasy', 'horror', 'drama']",['IN'],6.5,11654
3913,Queen Sono,SHOW,2020,"['drama', 'thriller', 'action', 'crime']",['ZA'],5.9,1226
3914,The Goop Lab,SHOW,2020,"['documentation', 'reality']",[],2.5,3306
3915,Money Heist: The Phenomenon,MOVIE,2020,['documentation'],['ES'],7.4,3419
3917,The Great Heist,SHOW,2020,"['drama', 'thriller', 'crime']",['CO'],7.3,2528
3923,World's Most Wanted,SHOW,2020,"['crime', 'documentation']",['US'],7.1,2481
3926,Into the Beat,MOVIE,2020,"['drama', 'music', 'romance', 'european']",['DE'],5.3,1313
3927,Home Game,SHOW,2020,"['documentation', 'sport']",['US'],7,841
3938,Michael McIntyre: Showman,MOVIE,2020,['comedy'],[],7.1,1219
3940,Jezebel,MOVIE,2020,['drama'],['US'],6.9,1304
3942,U Turn,MOVIE,2020,"['horror', 'thriller']",[],4.3,268
3947,Private Lives,SHOW,2020,"['action', 'thriller', 'drama', 'crime', 'romance']",['KR'],6.7,595
3948,Rising Phoenix,MOVIE,2020,"['documentation', 'sport']",['GB'],8.1,1659
3949,Win the Wilderness: Alaska,SHOW,2020,"['documentation', 'reality']",[],6.9,724
3952,Jamtara – Sabka Number Ayega,SHOW,2020,"['drama', 'crime']",['IN'],7.3,6165
